#origin time,true mag,true lat,true lon,true depth,alert time,1st estimate: lat, lon, dep, mag,last estimate:lat, lon, dep, mag
2014-05-26T13:32:13.000000Z,2.5,38.4013,22.4532,7.4,35.94,38.4,22.43,10.0,2.66,38.44,22.43,5.0,2.62
2014-05-26T07:17:50.000000Z,3.1,40.302,25.52,20.8,48.31,40.42,25.46,10.0,2.73,40.57,25.59,10.0,2.87
2014-05-26T04:08:20.000000Z,3.1,40.3753,26.0247,31.5,64.24,40.63,26.68,10.0,3.07,40.65,25.04,10.0,2.62
2014-05-26T01:49:54.000000Z,2.9,39.9968,24.2462,26.6,37.54,40.0,24.3,10.0,2.91,40.12,24.28,10.0,2.57
2014-05-25T15:23:56.000000Z,3.0,40.0208,24.3268,27.7,37.17,40.0,24.36,10.0,2.89,40.02,24.42,10.0,2.82
2014-05-25T14:55:07.000000Z,3.7,40.2417,25.2103,30.1,43.93,40.21,25.3,10.0,3.7,40.24,25.27,10.0,3.36
2014-05-25T14:22:51.000000Z,2.8,40.0203,24.261,29.0,39.6,39.97,24.63,10.0,2.88,40.08,24.55,10.0,2.63
2014-05-25T14:03:01.000000Z,2.7,40.018,24.2473,26.4,45.51,39.97,24.45,10.0,2.64,40.05,24.39,10.0,2.67
2014-05-25T13:58:44.000000Z,2.8,40.0213,24.2735,27.3,40.35,39.96,24.4,10.0,2.72,40.04,24.46,10.0,2.61
2014-05-25T12:10:26.000000Z,2.8,40.0067,24.2265,28.3,38.91,39.97,24.3,10.0,2.77,40.0,24.33,10.0,2.59
2014-05-25T11:47:55.000000Z,4.0,40.4353,26.0992,30.8,53.86,40.46,26.26,10.0,3.86,40.5,26.79,10.0,3.69
2014-05-25T11:38:39.000000Z,4.4,40.4277,26.0153,30.8,52.54,40.41,26.1,10.0,4.43,40.45,26.24,10.0,4.01
2014-05-25T11:31:14.000000Z,2.9,40.0215,24.2915,28.8,40.01,39.97,24.39,10.0,2.83,40.04,24.4,10.0,2.61
